screen_name,acct_age,follower_count,friends_count,statuses_count,favorites_count,avg_status_count,verified_acct,default_image,default_profile,rel_new_acct,isbot
AamirKh74776107,24,2,208,2,208,0.08333333333333333,0,0,1,1,0
SeetaramVishw_,29,294,601,985,1196,33.96551724137931,0,0,1,1,0
rashvinm,3818,549,46,699,756,0.18308014667365113,0,0,0,0,0
BrajrshShukla,678,383,900,4612,18781,6.8023598820058995,0,0,1,0,0
FaceLessOK,3857,376,242,16141,2643,4.184858698470314,0,0,0,0,0
NibrasAdambawa,3952,1065,113,994,597,0.2515182186234818,0,0,0,0,0
kurupsays,58,217,1160,3407,4548,58.741379310344826,0,0,1,1,0
Neelam_Culture,585,12743,87,3920,2893,6.700854700854701,0,0,1,0,0
iamprakhar_pk,884,66,971,136,2646,0.15384615384615385,0,0,1,0,0
imsham9,44,1,52,9,43,0.20454545454545456,0,0,1,1,0
oozeetech,2558,107,217,69,226,0.02697419859265051,0,0,0,0,0
sushilRSS,3169,32,161,572,199,0.18049857999368887,0,0,0,0,0
Desu80305719,602,75,178,330,1441,0.5481727574750831,0,0,1,0,0
profesor_badass,3193,224,1979,4426,1106,1.3861572189163796,0,0,0,0,0
GauravSaxena27,3172,250,281,2901,6057,0.9145649432534678,0,0,1,0,0
kanishqveer,1709,129,398,676,1384,0.39555295494441195,0,0,0,0,0
ahtisham_sk,1806,553,192,2257,65605,1.2497231450719823,0,0,0,0,0
Ahmadsohaib11,1729,112,486,714,1352,0.41295546558704455,0,0,0,0,0
SaadiaSattar_,367,5039,250,31300,34770,85.28610354223433,0,0,1,0,1
Rohitofficial19,1231,7901,7958,5750,11497,4.670999187652315,0,0,1,0,0
ankitjaysingh,127,117,35,49,601,0.3858267716535433,0,0,1,1,0
Khalid_Shaikh55,1320,1806,1591,13939,24199,10.559848484848485,0,0,1,0,0
bhagwavikash,228,2,15,207,120,0.9078947368421053,0,0,1,1,0
Girirajsahu1994,937,2739,4858,104083,103182,111.08110992529349,0,0,1,0,0
Anand_G9,2297,250,218,17615,4481,7.668698302133217,0,0,1,0,0
misswiggg,277,152,365,2402,5738,8.671480144404333,0,0,1,0,0
_seeking_solace,615,123,226,3754,12593,6.104065040650407,0,0,1,0,0
SeetaramVishw14,103,749,2607,4370,3211,42.42718446601942,0,0,1,1,0
alishaikh1737,1453,1121,632,64022,80931,44.06194081211287,0,0,1,0,0
BhavnaSingroli_,1102,13757,10145,9122,37927,8.277676950998185,0,0,1,0,0
ArunTM1607,2702,91,89,44,86,0.01628423390081421,0,0,1,0,0
Saurabh_Tivary,1285,32,56,427,4525,0.33229571984435796,0,0,1,0,0
Rajeskotian,602,71,515,3668,3762,6.093023255813954,0,0,1,0,0
RAIHANR19948073,142,824,1662,137,800,0.9647887323943662,0,0,1,1,0
bliss_vs,1998,21,203,460,2796,0.23023023023023023,0,0,1,0,0
Farhanbaig58,3274,2824,835,14388,1682,4.394624312767257,0,0,1,0,0
AnilFas,1031,473,435,3986,4921,3.866149369544132,0,0,1,0,0
Shamsher109,1800,323,583,11290,90422,6.272222222222222,0,0,0,0,0
AamnaFasihi,2547,8690,992,78795,67717,30.936395759717314,0,0,0,0,1
saeedwkhan,4072,5928,637,4957,736,1.2173379174852652,0,0,0,0,0
muhdpc,2030,218,259,18414,13168,9.070935960591132,0,0,1,0,0
vmishra2312,2889,3,38,23,0,0.007961232260297681,0,0,0,0,0
Real_varsha_,94,2696,2688,4550,8361,48.40425531914894,0,0,1,1,1
Zoheb_Sh,1662,19711,1429,23894,4018,14.376654632972322,1,0,1,0,0
MickPaddyMack,4200,3836,3256,14916,8639,3.5514285714285716,0,0,0,0,0
RatnakarKoraput,2343,5,32,629,18,0.2684592402902262,0,1,0,0,0
Sakshi_Jaipur,717,682,142,5784,14516,8.06694560669456,0,0,1,0,0
hinanasir10,1842,6062,6058,4201,7380,2.280673181324647,0,0,1,0,0
anilsighthakur,1940,74,88,91,218,0.04690721649484536,0,0,0,0,0
DanishSrk1,47,21,31,342,1086,7.276595744680851,0,0,1,1,0
Guddu_Talk_,5,13,111,80,87,16.0,0,0,1,1,0
BinayJenaINC,525,287,687,21086,39266,40.163809523809526,0,0,1,0,0
rehan_here,3115,13,21,620,202,0.19903691813804172,0,0,1,0,0
jailaniajsster,3140,86,334,907,1451,0.28885350318471337,0,0,1,0,0
TeestaSetalvad,3659,61501,874,21133,2864,5.775621754577753,0,0,0,0,0
kushdeeksha,179,2836,2921,2381,1535,13.30167597765363,0,0,1,1,1
SagarneelSinha,1704,110,551,3487,1593,2.046361502347418,0,0,0,0,0
milligazette,3779,29564,438,83965,2910,22.218840963217783,1,0,0,0,0
imSaffronAshu,1342,1133,214,24243,21502,18.064828614008942,0,0,1,0,0
ShubhangiBjp,1351,2514,2168,2295,19335,1.6987416728349372,0,0,1,0,0
SarkhelRajarshi,5,2,78,10,10,2.0,0,0,1,1,0
ShazabMohal,1263,157,583,665,7043,0.5265241488519399,0,0,1,0,0
mrarunsudarsan,40,67,120,138,165,3.45,0,0,1,1,0
MalikPakistanZ,197,263,354,2226,4230,11.299492385786802,0,0,1,1,0
MOHAMMA89315178,107,2113,1052,4298,11228,40.16822429906542,0,0,1,1,1
imparth07,3138,229,254,398,292,0.1268323773103888,0,0,0,0,0
mubeenabbas90,2484,518,491,892,1315,0.35909822866344604,0,0,1,0,0
mr_d_abhi_,343,6,44,29,66,0.08454810495626822,0,0,1,0,0
deem_oye,2051,316,392,4943,14667,2.410043881033642,0,0,1,0,0
lakshyas3875,1360,38,307,472,393,0.34705882352941175,0,0,0,0,0
NBTDilli,3561,38256,50,72181,2,20.26986801460264,0,0,0,0,0
Swaraj_Purohit,2901,15,254,152,17,0.05239572561185798,0,0,0,0,0
ashraf_wani,3097,5662,116,7025,1916,2.268324184694866,0,0,0,0,0
ocameed,2089,1300,1664,1072,5123,0.5131641933939685,0,0,1,0,0
JawwadShaikh96,2619,14,75,56,425,0.021382206949217258,0,0,1,0,0
_sifa_k,199,6118,381,1909,76412,9.592964824120603,0,0,1,1,0
I_m_King_Yadav,1063,144,338,411,4928,0.38664158043273755,0,0,1,0,0
UdayPandeyALB,2683,103,171,2346,2074,0.8743943346999627,0,0,1,0,0
tabishpathan_,1066,118,113,135,770,0.12664165103189493,0,0,1,0,0
jay_k25,628,1540,679,4880,27802,7.770700636942675,0,0,1,0,0
_nikita_roy,65,359,611,339,313,5.2153846153846155,0,0,1,1,0
RadiyoSam,196,344,379,2623,3092,13.38265306122449,0,0,1,1,0
MHussainQasmi2,1114,499,339,861,708,0.7728904847396768,0,0,1,0,0
indrajeetgorakh,2030,96,2048,1039,702,0.5118226600985222,0,0,0,0,0
Yo_Chat_,1156,3,156,196,145,0.1695501730103806,0,0,1,0,0
unperfectonist,2501,223,1879,9927,7551,3.96921231507397,0,0,0,0,0
shaheerka,3669,558,1377,5903,16705,1.6088852548378305,0,0,0,0,0
FaizPhulwarvi,2419,7,36,37,304,0.015295576684580404,0,0,0,0,0
JITENDRA1443,3539,18,131,2133,3648,0.6027126306866346,0,0,0,0,0
DheerendraMM,2969,64,449,1687,1670,0.5682047827551364,0,0,0,0,0
DharIfra,190,1445,1952,128,25,0.6736842105263158,0,0,1,1,0
WickedWitch74,1997,93,136,6876,1428,3.443164747120681,0,0,0,0,0
RAMESHGAUTAM_,486,158,315,792,2945,1.6296296296296295,0,0,1,0,0
sumitragoenka,3846,2669,269,12274,6454,3.1913676547061884,0,0,0,0,0
JindalNavneet,2960,288,247,10262,21625,3.466891891891892,0,0,1,0,0
soft_signal,4202,1281,737,20695,19749,4.925035697287006,0,0,0,0,0
qaiserpc,3008,123,104,2803,5924,0.9318484042553191,0,0,0,0,0
vibhamathur10,1542,19536,134,7733,3047,5.014915693904021,1,0,1,0,0
binoojohn,3886,402,529,6272,4540,1.6139989706639217,0,0,1,0,0
sksushilm,1457,813,1017,26788,25579,18.38572409059712,0,0,0,0,0
PREM777RAWAT,712,21,51,389,79,0.5463483146067416,0,0,1,0,0
DeemagSePaidal,3814,5019,378,85164,12222,22.32931305715784,0,0,0,0,0
Aliya313,2534,131526,33437,457988,470002,180.73717442778215,0,0,0,0,1
Its_AmarSharma,582,231,378,551,575,0.9467353951890034,0,0,1,0,0
Fanof_owaisi,276,477,24,277,37,1.0036231884057971,0,0,1,0,0
FOX_IN_THE_BOX7,1685,151,662,5393,18210,3.2005934718100892,0,0,0,0,0
BAKARJERRY77,185,327,434,10153,15135,54.88108108108108,0,0,1,1,0
suhelnarvekar,2258,1162,94,41424,40384,18.345438441098317,0,0,0,0,0
anwarquadri111,2023,121,1134,1563,1622,0.7726149283242709,0,0,1,0,0
atishnoida,3194,190,554,1608,3761,0.5034439574201628,0,0,1,0,0
Mister_Ez1981,190,432,494,8789,7827,46.257894736842104,0,0,1,1,0
_kaustubhpawar,3235,184,967,6230,11061,1.9258114374034003,0,0,0,0,0
mukeshjanta,3646,1341,818,5915,9463,1.622325836533187,0,0,1,0,0
sachinChobhe,3595,1193,2019,1913,882,0.5321279554937413,0,0,1,0,0
AjmalAj05777654,708,200,948,833,2554,1.176553672316384,0,0,1,0,0
MaheshS29657024,1004,198,315,2769,5531,2.75796812749004,0,0,1,0,0
bhushanyash9,1289,14,279,25,123,0.019394879751745538,0,0,1,0,0
Vaibhavk009,788,48,441,188,579,0.23857868020304568,0,0,1,0,0
Facts__Tweet,208,143,215,2073,12554,9.966346153846153,0,0,1,1,0
mithiiaf,2383,1044,1269,6874,1042,2.884599244649601,0,0,1,0,0
sanjeevrsingh,3893,6110,2260,33597,28126,8.630105317236065,1,0,0,0,0
syedasifali11,3069,267,665,743,10527,0.24209840338872596,0,0,1,0,0
satti707,1854,189,272,7421,32864,4.002696871628911,0,0,1,0,0
khanhaider,3658,290,495,4575,1593,1.250683433570257,0,0,0,0,0
NaareshVyass,3668,11478,10937,26636,3864,7.261723009814613,0,0,0,0,0
Dhananjay4AAP,2345,1396,999,8831,9968,3.7658848614072493,0,0,0,0,0
TheAmitCHOWDHRY,3775,1745,4890,38469,23073,10.19046357615894,0,0,0,0,0
tarunpandit6565,1977,24,320,53,2,0.02680829539706626,0,0,0,0,0
Sikata_tweets,848,28,128,203,296,0.23938679245283018,0,0,1,0,0
carameldrizzzz,1262,303,268,2057,6932,1.6299524564183836,0,0,1,0,0
FATEHSINGHPARAB,2251,31,274,1026,4275,0.45579742336739226,0,0,1,0,0
YashZehen,207,13,636,37,182,0.178743961352657,0,0,1,1,0
Shishupalbaghe4,1327,98,306,1982,465,1.493594574227581,0,0,1,0,0
akifmirza,3688,49,223,453,579,0.12283080260303687,0,0,1,0,0
MSanjeev21,1053,156,321,129,6075,0.1225071225071225,0,0,1,0,0
Tandav__,3299,62,302,9673,13407,2.932100636556532,0,0,1,0,0
abhishek2320,2473,133,446,735,340,0.2972098665588354,0,0,0,0,0
4mlvodka,3311,2816,205,25462,35743,7.690123829658713,0,0,0,0,0
sweet_hearttttt,3475,1610,1492,16023,1763,4.610935251798561,0,0,0,0,0
Habibsindhi7,977,462,774,1942,2961,1.9877175025588536,0,0,1,0,0
Hindustaan_Mera,139,1073,1052,10121,21485,72.81294964028777,0,0,1,1,1
Janardangautam_,1514,591,69,1417,13071,0.9359313077939234,0,0,1,0,0
YINBuzzz,416,301,365,7855,189,18.88221153846154,0,0,0,0,0
HaleemNajma,60,68,125,265,288,4.416666666666667,0,0,1,1,0
NeerajHATHRAS,1391,112,185,8722,15348,6.2703091301222145,0,0,1,0,0
pavanvamsi,3907,116,606,840,3498,0.21499872024571282,0,0,0,0,0
KARMABELIEVER8,228,150,184,2022,745,8.868421052631579,0,0,1,1,0
iamalok006,1268,31,305,310,7160,0.2444794952681388,0,0,1,0,0
khfaisal786,1825,257,85,30893,25450,16.927671232876712,0,0,0,0,0
KunnFayaaKunn,3223,395,252,4428,14148,1.373875271486193,0,0,0,0,0
debidatta12,3252,190,182,979,1540,0.3010455104551045,0,0,0,0,0
Real_Rohit98,203,2714,5005,10460,10652,51.52709359605911,0,0,1,1,0
deepakt181992,813,18,139,142,153,0.17466174661746617,0,0,0,0,0
achalgarh,3494,111,1083,813,850,0.2326846021751574,0,0,0,0,0
Yehihandle_hai,108,1294,1769,2578,607,23.87037037037037,0,0,1,1,0
rajan0213,3448,54,259,998,1853,0.2894431554524362,0,0,1,0,0
rajtri_1710,3792,389,779,12788,9473,3.3723628691983123,0,0,0,0,0
BeingsyedLateef,3452,168,457,7126,11026,2.064310544611819,0,0,1,0,0
noshadagwan07,1590,39,311,880,3418,0.5534591194968553,0,0,1,0,0
naqvi2020,19,216,511,813,574,42.78947368421053,0,1,1,1,0
kapil_speaks,2128,13,124,1382,2240,0.6494360902255639,0,0,1,0,0
RyDel42,2621,187,140,6655,2914,2.5391072109881723,0,0,1,0,0
ROHITKUMAR9052,541,40,252,133,435,0.24584103512014788,0,0,0,0,0
kiran_patniak,3246,16992,1615,234382,62780,72.20640788662969,0,0,0,0,1
NIRUPAMACHARJE1,2999,373,289,22647,1222,7.551517172390797,0,0,1,0,0
Heyitsmatti_,555,900,1246,17481,340124,31.497297297297298,0,0,1,0,0
AnsariShoaibAn1,109,132,311,458,756,4.201834862385321,0,0,1,1,0
BhaskarPradipta,634,94,1209,2013,1924,3.175078864353312,0,0,1,0,0
zunaid9634,893,5,17,46,268,0.051511758118701005,0,0,1,0,0
anantdubey_one_,2620,955,1774,13560,20783,5.175572519083969,0,0,0,0,0
RaghibUlHasan,825,18,130,555,6841,0.6727272727272727,0,0,1,0,0
Muhamma82455557,882,19,82,283,112,0.32086167800453513,0,0,1,0,0
rhravip,1347,127,207,4714,5,3.4996288047512993,0,0,1,0,0
thePotman_1,3850,28,60,118,251,0.03064935064935065,0,0,1,0,0
Abdulla13227282,705,21,43,342,606,0.4851063829787234,0,0,1,0,0
ShomaChaudhury,3169,57878,274,2329,117,0.7349321552540233,0,0,1,0,0
shahid_speak,1892,139,944,1257,821,0.6643763213530656,0,0,0,0,0
FursatiThoughts,3636,31,153,288,803,0.07920792079207921,0,0,0,0,0
SandeshWrites,2876,710,542,1979,1871,0.6881084840055632,0,0,1,0,0
prasanna_joshii,1780,612,563,31562,1068,17.731460674157304,0,0,1,0,0
coolrohan2008,3117,73,671,3777,2474,1.2117420596727622,0,0,0,0,0
olivia_lucas1,53,91,636,239,200,4.509433962264151,0,0,1,1,0
AmolGhadge_,711,1824,514,7202,6555,10.129395218002813,0,0,1,0,0
MuhammadAnasUs2,58,9,384,342,16,5.896551724137931,0,0,1,1,0
d_obzerver,3821,334,791,10990,4089,2.876210416121434,0,0,0,0,0
KashifYounas17,502,16,103,570,1015,1.1354581673306774,0,0,1,0,0
PoliticalMirro6,36,20,401,42,201,1.1666666666666667,0,0,1,1,0
Prnc_of_Jannah,788,30,97,70,912,0.08883248730964467,0,0,1,0,0
MisterExtinct,1993,205,583,4035,2804,2.024586051179127,0,0,0,0,0
asmashan,3634,4802,72,468,1489,0.12878370941111722,0,0,1,0,0
unuj,3866,234,319,3052,9344,0.7894464562855664,0,0,0,0,0
TamannaPankaj,636,6249,786,8123,81427,12.772012578616351,0,0,1,0,0
Rukamke00728583,101,7289,6886,2853,4804,28.247524752475247,0,0,1,1,1
sparleh,3122,2690,2861,56487,18092,18.09320948110186,0,0,0,0,0
vineetypmehta,2854,207,215,2729,9595,0.9562018220042047,0,0,1,0,0
tiwariabhishek4,3794,438,1517,2023,3841,0.533210332103321,0,0,0,0,0
hiraqaan,205,187,189,2629,13160,12.824390243902439,0,0,1,1,0
vot4india,3549,494,371,44042,2568,12.409692871231332,0,0,0,0,0
AapChomuHain,3838,379,294,10483,116722,2.7313705054715998,0,0,0,0,0
imguncha,2236,11735,44,6556,36772,2.932021466905188,0,0,1,0,0
Iampiyush14,280,98,750,895,45946,3.1964285714285716,0,0,1,0,0
CenterOfRW,437,276,537,6004,28070,13.73913043478261,0,0,1,0,0
MirIkhlaq2,2682,79,224,1447,448,0.5395227442207308,0,0,1,0,0
hssshimla,28,69,187,374,448,13.357142857142858,0,0,1,1,0
WaqasAh84635653,472,76,255,3332,15031,7.059322033898305,0,0,1,0,0
Kamalmorya6,767,11,160,229,218,0.2985658409387223,0,0,1,0,0
deepakkotemane,3624,67,201,4855,7631,1.3396799116997793,0,0,0,0,0
Buddhubudhijivi,1116,16,309,586,1,0.525089605734767,0,0,0,0,0
AliMurt36755931,514,190,762,899,1099,1.7490272373540856,0,0,1,0,0
Shubham21ee,1036,2318,1317,22731,124908,21.94111969111969,0,0,1,0,0
KuserSidra,75,566,62,3511,6398,46.81333333333333,0,0,1,1,0
bhush0417,2325,306,3562,4536,15082,1.9509677419354838,0,0,1,0,0
masrurkhattak,1253,1839,2529,1906,5706,1.5211492418196328,0,0,1,0,0
niravnagda11,3660,104,190,409,260,0.11174863387978141,0,0,0,0,0
ShekhAazam,751,35,202,316,707,0.4207723035952064,0,0,1,0,0
tufailelif,4030,73195,1638,250550,55699,62.1712158808933,1,0,0,0,1
nishant4_king,1695,342,183,2732,1989,1.6117994100294986,0,0,1,0,0
neha_meraki,810,41,214,928,1096,1.145679012345679,0,0,1,0,0
PTIAJK_Official,2279,14521,135,44183,36,19.387011847301448,0,0,0,0,0
rashtraman,3185,114,111,340,229,0.10675039246467818,0,0,1,0,0
ahirdhananjay,181,32,59,1485,409,8.204419889502763,0,0,1,1,0
AmanCh53529667,1558,322,578,11154,39129,7.159178433889602,0,0,1,0,0
santhgogikar,3595,2412,771,8693,2719,2.4180806675938804,0,0,0,0,0
HemaliKatarmal,3654,128,295,879,1049,0.24055829228243022,0,0,0,0,0
ividhyac,3663,4689,330,2941,3930,0.8028938028938029,0,0,0,0,0
NCRKHABAR,3043,214,1180,3696,89,1.2145908642786725,0,0,0,0,0
SumitShrimali1,1023,81,198,241,908,0.23558162267839688,0,0,1,0,0
Dheeraj44272548,430,7,77,23,52,0.053488372093023255,0,0,1,0,0
VivekPandri,167,3,11,58,209,0.3473053892215569,0,0,1,1,0
Nataraj39671169,986,179,383,3592,6905,3.6430020283975657,0,0,1,0,0
asif_khan_4u,1349,329,94,3691,5274,2.736100815418829,0,0,1,0,0
Ankurkulshrest3,2311,272,707,1427,797,0.6174816096927737,0,0,0,0,0
ShivHindu879,60,40,97,279,269,4.65,0,0,1,1,0
pandeyab2104,851,130,210,4550,9855,5.346650998824912,0,0,1,0,0
AnsariKabiz,2751,4441,3055,179900,169077,65.39440203562341,0,0,1,0,1
santsanjiv,2911,6894,6168,1984,191,0.6815527310202679,0,0,1,0,0
parin_rawal,3250,504,941,10275,15259,3.1615384615384614,0,0,1,0,0
nikhilraaz000,1004,1750,2047,6986,24916,6.95816733067729,0,0,1,0,0
aabi_c_raj,1201,2013,1989,14717,67851,12.253955037468776,0,0,1,0,0
aakriti944,2023,7,108,93,93,0.04597132970835393,0,0,1,0,0
Anil_Ambedkarit,1259,412,1782,7017,26092,5.573471008737093,0,0,1,0,0
Dharmijayara,326,1392,1407,1347,690,4.131901840490798,0,0,1,0,0
nayanchandra,3874,5034,787,294533,194439,76.02813629323697,0,0,0,0,1
ranjeet_katania,1255,101,225,974,19232,0.7760956175298804,0,0,1,0,0
iampankaj_kumar,2628,2113,210,2000,1989,0.76103500761035,0,0,1,0,0
Mohdali11130552,55,139,134,562,653,10.218181818181819,0,0,1,1,0
junemukherjee,3645,906,142,683,546,0.18737997256515776,0,0,0,0,0
SakhariyaManish,2268,131,444,2685,67,1.183862433862434,0,0,1,0,0
dhume,3910,149004,558,50985,17404,13.039641943734015,1,0,0,0,0
dambaru8093,337,58,112,2526,4616,7.4955489614243325,0,0,1,0,0
IamFarazKhan_,493,11,43,345,71,0.6997971602434077,0,0,1,0,0
ZariaKhanPTI,586,97,30,684,2530,1.1672354948805461,0,0,1,0,0
AnshuKu17350659,75,137,82,4265,4042,56.86666666666667,0,0,1,1,0
IndianHumsab1,446,613,142,17138,7332,38.426008968609864,0,0,1,0,0
imbhaskarshukla,1323,778,296,2845,37365,2.1504157218442934,0,0,0,0,0
KamalBansalrss,606,25,155,846,624,1.396039603960396,0,0,1,0,0
hellorahul09,3957,1177,623,12720,5506,3.2145564821834722,0,0,0,0,0
mandysings,2657,1047,422,6424,817,2.4177643959352655,0,0,0,0,0
Trikush4400,833,826,18,14968,61683,17.968787515006003,0,0,1,0,0
wahidbhat32,1902,55,64,1817,304,0.955310199789695,0,0,0,0,0
imRajeshMeena1,11,162,641,51,475,4.636363636363637,0,0,1,1,0
ImTeamIkhan,2375,81,386,6043,640,2.544421052631579,0,0,0,0,0
thegoaneveryday,2776,7637,3,16644,304,5.995677233429395,0,0,0,0,0
ManishPandey,3657,6198,770,49999,10833,13.672135630298058,0,0,0,0,0
RajeshT58666162,112,36,27,268,82,2.392857142857143,0,0,1,1,0
Pnkj_Tiwary,1060,165,325,10372,18340,9.784905660377358,0,0,1,0,0
AkChotala,2800,34,190,328,885,0.11714285714285715,0,0,1,0,0
aasmaanbhardwaj,3566,856,134,639,632,0.1791923724060572,1,0,0,0,0
sanwat,3819,655,468,43707,4913,11.444619010212097,0,0,0,0,0
manavjivan,2572,103593,35506,168913,1905,65.67379471228615,0,0,0,0,1
6th_warrior,226,33,8,459,642,2.0309734513274336,0,0,1,1,0
Hp48shiv,405,117,271,3166,5907,7.817283950617284,0,0,1,0,0
FaizantheCFRK,2586,25,197,107,119,0.04137664346481052,0,0,1,0,0
indra7r,853,10,34,13,42,0.015240328253223915,0,0,1,0,0
Vicky3181Vicky,2530,59,272,1585,5654,0.6264822134387352,0,0,1,0,0
ekEngineer_,2703,198,348,2251,1218,0.8327783943766186,0,0,1,0,0
_kailash,3575,445,760,13380,7995,3.742657342657343,0,0,0,0,0
rohit_0312,3445,96,234,6160,492,1.788098693759071,0,0,0,0,0
Imfarhannaqui,3117,61,134,452,1221,0.1450112287455887,0,0,1,0,0
ankurkjha,2206,47,76,589,50,0.2669990933816863,0,0,0,0,0
BeingChouhan,2512,317,279,9845,3943,3.919187898089172,0,0,0,0,0
RenkyTrivedi,331,764,584,1824,12427,5.5105740181268885,0,0,1,0,0
AdvocateTariqH1,188,613,1923,1938,3592,10.308510638297872,0,0,1,1,0
kshitij_mungra,1166,23,195,62,301,0.05317324185248713,0,0,1,0,0
BeingSachiin,111,10,109,561,3,5.054054054054054,0,0,1,1,0
affan_alig,3697,2288,304,17011,1935,4.601298350013525,0,0,1,0,0
TanishaBatra80,825,45,66,662,549,0.8024242424242424,0,0,1,0,0
realabdullah11,577,99,204,361,705,0.6256499133448874,0,0,1,0,0
abedin_z,2935,92,130,525,383,0.1788756388415673,0,0,1,0,0
MohsinSays45,1503,528,566,3343,2992,2.224218230206254,0,0,0,0,0
mudassarsaeed,3766,29,208,562,102,0.1492299522039299,0,0,0,0,0
AshimWrites,3711,164,1114,9772,3677,2.6332524925895986,0,0,0,0,0
KiranUnnithan,3798,86,602,2715,2233,0.7148499210110585,0,0,0,0,0
Divy_Ji,2284,1017,1541,9039,7033,3.9575306479859895,0,0,0,0,0
Iamankitkumara,304,15,80,352,1840,1.1578947368421053,0,0,1,0,0
ThePakistan01,115,54,47,37,104,0.3217391304347826,0,0,1,1,0
vinayjha7,2857,261,84,17881,1161,6.258662933146657,0,0,1,0,0
bl8nx,310,67,53,244,1441,0.7870967741935484,0,0,1,0,0
xaiby_khan46,811,209,408,1303,2354,1.6066584463625153,0,0,1,0,0
Moeezkh88899647,41,12,17,914,1280,22.29268292682927,0,0,1,1,0
VikySinghal,3668,39,142,1519,8151,0.41412213740458015,0,0,0,0,0
india_najeeb,31,125,1197,198,1246,6.387096774193548,0,0,1,1,0
H3kIe3WXgMGtHQG,927,1713,2017,72439,286656,78.14347357065803,0,0,1,0,0
theBookwalla,2486,1924,429,2657,5502,1.0687851971037812,0,0,0,0,0
RuhiSayyed7,48,4,31,47,1726,0.9791666666666666,0,0,1,1,0
DGP9970,2260,22,67,44,27,0.019469026548672566,0,0,1,0,0
Raisuddin06,95,40,107,69,292,0.7263157894736842,0,0,1,1,0
aliafzalk,3654,642,250,1040,1195,0.2846195949644226,0,0,0,0,0
junaid_quadir,3282,151,1070,1130,171,0.34430225472273,0,0,0,0,0
SumanSonivds,1080,522,313,29470,4966,27.287037037037038,0,0,1,0,0
MahajanAdi,3042,70,473,4121,3894,1.3547008547008548,0,0,0,0,0
Sanatan_Thought,3639,283,1678,20183,11962,5.546303929651003,0,0,0,0,0
Abhishek40101,938,35,301,2200,1493,2.345415778251599,0,0,1,0,0
JaspreetS0792,941,23,342,1654,577,1.7577045696068012,0,0,1,0,0
_irahul31,1697,50,21,76,313,0.04478491455509723,0,0,0,0,0
KhuramKTS,2098,10646,345,24877,6706,11.857483317445185,0,0,0,0,0
countenance_v,2002,24,107,1034,2061,0.5164835164835165,0,0,1,0,0
Santosh57324002,910,99,122,3846,3501,4.2263736263736265,0,0,1,0,0
loyalmdashraf,1653,159,177,2326,4161,1.4071385359951603,0,0,1,0,0
TanTheManofLko,124,8,20,26,915,0.20967741935483872,0,0,1,1,0
vksthakur00,1379,231,931,2370,2304,1.7186366932559827,0,0,1,0,0
real_satish11,2530,1236,575,10560,58831,4.173913043478261,0,0,0,0,0
rahulattri1988,3279,103,101,705,5937,0.21500457456541627,0,0,0,0,0
sushilksh,3413,63,144,450,4771,0.13184881336067975,0,0,1,0,0
Anil_Acb2020,1943,65,1152,1205,6347,0.620174987133299,0,0,1,0,0
TheSusheel,2433,50,46,116,929,0.04767776407727086,0,0,0,0,0
ManishS62866929,74,63,499,23,161,0.3108108108108108,0,0,1,1,0
AAPExpress,1539,40721,474,31341,788,20.364522417153996,0,0,1,0,0
dr_beelzebub,2546,1340,236,8676,16287,3.407698350353496,0,0,1,0,0
Shubhambjpvns,89,5676,4038,6898,19301,77.50561797752809,0,0,1,1,1
IbrarRaza15,60,595,544,955,1605,15.916666666666666,0,0,1,1,1
Calvin_Bailey_,23,17,46,463,548,20.130434782608695,0,0,1,1,0
ravisheoran,3656,289,1282,1427,479,0.39031728665207877,0,0,1,0,0
Sayed36319790,72,242,585,5746,8733,79.80555555555556,0,0,1,1,0
oranok,3501,809,911,388,143,0.11082547843473294,0,0,0,0,0
SaqueemMd,239,7,203,232,334,0.9707112970711297,0,0,1,1,0
h_m_n_t_X,3917,4884,4028,62027,130581,15.835333163135052,0,0,0,0,0
majaz_dilkash,1580,189,6,118,303,0.07468354430379746,0,0,1,0,0
chandanmedia,1373,1478,370,4045,2222,2.9461034231609613,0,0,1,0,0
Kamlesh78866439,1078,276,2070,8395,19352,7.787569573283859,0,0,1,0,0
kapgup,4117,1280,638,2801,486,0.6803497692494535,0,0,0,0,0
AliMomi58305100,452,2,64,34,92,0.0752212389380531,0,0,1,0,0
thorkabhai,379,3,152,71,138,0.18733509234828497,0,0,1,0,0
manakgupta,3425,625935,1670,61865,30174,18.06277372262774,1,0,1,0,0
SyedAhmedAliER,1618,278,200,1899,1394,1.1736711990111248,0,0,1,0,0
SaandeepPedasi1,7,1,11,4,4,0.5714285714285714,0,0,1,1,0
Ashwani02717951,657,5488,45,75310,98453,114.62709284627093,0,0,1,0,1
Muhamma53489872,323,94,270,560,3546,1.7337461300309598,0,0,1,0,0
Suraj290216,1153,145,146,1238,8423,1.0737207285342585,0,0,1,0,0
samadmalik98711,6,1,62,12,3,2.0,0,0,1,1,0
SaiPras75383884,923,1030,678,3270,19296,3.542795232936078,0,0,1,0,0
sahiljackman,1099,116,297,11847,26885,10.779799818016379,0,0,1,0,0
narlak,3912,8416,298,15902,2300,4.0649284253578735,1,0,0,0,0
Rakibul69891391,41,7,75,40,42,0.975609756097561,0,0,1,1,0
Belalkhan7860,3051,3393,4507,3047,1670,0.9986889544411668,0,0,1,0,0
IndianVertis,1486,81,363,1083,1847,0.7288021534320323,0,0,1,0,0
